"bill_city","mon_data_city","mon_sms_city","mon_voice_city","serv_tick_m1to6_city","serv_tick_m7to8_city","data_roam_city","long_d_min_city","long_d_spend_city","tot_pay_city"
"Smoky Lake",3.56987622877574,590.309989917654,218.431489038238,0.464254384674132,0.4732824797831,1.63253256655298,39.9568718066439,1.73912356942812,61.9637114408657
"Mayerthorpe",5.13388493426149,312.860952619939,201.71350079248,0.977882085880265,1.00652051928371,2.03093229513615,38.3388333453331,1.38744252802428,61.6387662160051
"Onoway",4.83812183315038,382.474482565389,198.094323836424,0.485131519194692,0.491556464373134,2.19917594559956,38.3434155362193,1.77480496741527,62.5647043457358
"Barrhead",4.97120707550607,245.721674004697,213.531043227911,0.984450600389391,0.994289407729682,2.53392044501379,35.5625820683781,2.09362505156718,64.0199117745427
"Whitecourt",5.02448928432189,780.125748768461,215.478354599045,1.08052740530111,1.11495212056506,2.48921030643396,37.2576998046134,1.55550300611443,64.5768795141586
"Westlock",4.4681218402436,99.6206299097643,194.234565430212,1.12532809381373,1.14993830717547,2.49552050512284,36.0042809310835,2.34712639324043,63.7646601193537
"Athabasca",4.24837017451601,810.6985512111,228.146981132706,1.04394680941477,1.0478055247584,1.7339065305423,39.952071987791,1.53038612149084,61.6758314615867
"Hinton",4.26943201423238,170.468246988252,248.590742471652,0.707617947179824,0.715937955388379,2.34661825187504,38.5101435740944,1.51638999684734,63.4465727327682
"Edson",2.99995535742178,754.935849592352,239.272695387806,0.865681796846911,0.868489805245772,1.05482359859161,36.2997373670805,1.78483134690272,62.4040644896526
"Canmore",4.72089171193874,898.991529688709,210.176373179502,1.05208526835777,1.05339682264854,1.17462647520006,35.5083882226609,1.97342540025107,66.4480483194444
"Banff",5.53372272471339,539.945360620379,211.709437415063,0.856954262172803,0.867580122864989,3.33539795677643,38.242903953651,2.17955537468996,64.6023433011537
"High Prairie",5.30902291543831,479.622806088353,236.670308553795,0.55433110431768,0.556933229081333,2.14100612071343,38.4298551501706,2.63210679269427,65.6122225558508
"Swan Hills",4.49807638428416,388.504739276339,267.449482146211,1.0546747895889,1.0796734935313,1.22392887040041,38.6896817130037,1.41331153862387,63.4933720064367
"Slave Lake",5.00843514304655,725.162703497053,214.937535874973,0.4600961944554,0.469327805321244,2.89674276672304,36.6261543706059,2.23359232982443,63.9700475093005
"Manning",4.55560782858617,760.456434095648,220.427153587593,1.00014380882494,1.00087886963971,2.18390490137972,35.6790956365876,2.30919650277932,63.3408242686652
